Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
258,Texas Tech,28,19,9,0.679,12.51,6.73,,10.0,6.0,,9,3,,7,4,,2243,2081,,72.4,109.6,0.415,0.301,0.569,53.4,58.2,7.9,7.4,0.534,18.6,38.1,0.294
259,Texas-Rio Grande Valley,28,3,25,0.107,-17.34,-2.61,,1.0,17.0,,3,9,,0,15,,1554,1902,,63.8,86.2,0.387,0.339,0.463,43.2,61.9,10.4,3.5,0.432,22.2,32.2,0.233
260,The Citadel,27,13,14,0.481,-8.78,-6.13,,6.0,8.0,,9,6,,4,7,,1909,1857,,68.4,102.4,0.39,0.282,0.516,48.2,52.6,8.0,12.7,0.483,15.0,33.5,0.257
261,Toledo,27,13,14,0.481,-0.03,-0.07,,6.0,12.0,,10,4,,3,10,,1940,1906,,68.6,104.2,0.481,0.318,0.56,54.8,54.2,7.8,5.2,0.524,21.2,38.7,0.329
262,Towson,28,9,19,0.321,-7.54,-3.15,,5.0,13.0,,6,7,,2,11,,2085,2210,,72.5,101.3,0.462,0.285,0.557,51.3,54.5,10.5,5.0,0.519,21.5,35.6,0.322
263,Troy,27,16,11,0.593,-9.07,-7.03,,10.0,6.0,,7,4,,7,7,,2137,2180,,77.9,100.6,0.314,0.381,0.512,47.1,50.9,10.1,6.2,0.483,16.8,32.8,0.21
264,Tulane,31,20,11,0.645,7.98,3.01,,11.0,3.0,,12,2,,8,4,,2297,2093,,,102.4,0.442,0.287,0.55,49.6,61.0,14.4,13.4,0.525,20.6,36.4,0.281
265,Tulsa NCAA,34,24,10,0.706,15.0,5.53,,12.0,4.0,,12,1,,8,5,,2463,2141,,68.8,104.1,0.436,0.338,0.53,54.2,61.1,11.4,9.2,0.496,19.3,41.4,0.287
266,UAB,32,18,14,0.563,3.08,2.08,,7.0,7.0,,10,4,,4,7,,2142,2110,,68.3,97.3,0.379,0.295,0.492,51.1,45.6,10.5,8.9,0.458,17.7,35.9,0.246
267,UC Irvine,26,1,25,0.038,-20.05,1.19,,1.0,15.0,,1,11,,0,14,,1514,2066,,69.8,81.9,0.432,0.186,0.473,48.4,50.5,9.6,6.9,0.437,25.6,33.8,0.267
268,UC Santa Barbara,27,12,15,0.444,-4.97,-0.89,,7.0,9.0,,11,3,,1,11,,1864,1935,,68.0,101.1,0.416,0.243,0.542,52.2,56.6,8.7,6.1,0.5,20.8,37.0,0.297
269,UCF,26,7,19,0.269,-18.28,-8.78,,4.0,12.0,,5,8,,2,9,,1790,1989,,72.7,92.9,0.334,0.344,0.496,49.0,49.1,8.4,6.7,0.463,20.5,34.7,0.223
270,UCLA NCAA,32,24,8,0.75,16.62,10.43,,15.0,3.0,,13,3,,8,3,,2558,2360,,73.1,107.6,0.473,0.203,0.583,52.8,57.2,10.9,8.9,0.555,20.7,39.0,0.318
271,UNC Asheville,28,18,10,0.643,-7.1,-5.39,,11.0,3.0,,7,1,,9,8,,1931,1937,,70.0,97.7,0.452,0.237,0.537,50.6,58.6,12.6,10.6,0.505,21.2,33.6,0.295
272,UNC Greensboro,30,10,20,0.333,-9.75,-4.15,,6.0,8.0,,5,6,,3,9,,1896,2064,,,97.8,0.361,0.321,0.508,49.5,53.4,9.6,6.9,0.476,19.3,35.8,0.24
273,UNC Wilmington,30,16,14,0.533,-1.86,0.28,,10.0,6.0,,10,2,,4,9,,1767,1830,,60.2,96.6,0.292,0.248,0.504,46.9,52.2,10.4,4.2,0.479,17.0,30.1,0.19
274,UT Arlington,27,12,15,0.444,-15.28,-8.16,,8.0,8.0,,9,3,,3,11,,1772,1921,,66.5,97.3,0.344,0.344,0.495,49.6,52.3,9.7,5.2,0.472,19.0,37.8,0.206
275,Utah NCAA,33,29,4,0.879,17.58,5.46,,15.0,1.0,,13,1,,10,1,,2456,2035,,67.3,110.1,0.4,0.259,0.578,54.7,64.8,9.2,8.1,0.543,17.9,35.3,0.29
276,Utah State,29,20,9,0.69,4.29,-0.94,,12.0,4.0,,14,3,,5,5,,1990,1781,,63.1,107.9,0.499,0.219,0.554,58.5,51.8,7.5,2.6,0.516,18.6,41.6,0.34
277,UTEP,26,13,13,0.5,2.45,5.32,,6.0,10.0,,11,4,,1,9,,1746,1734,,65.3,102.4,0.452,0.314,0.525,50.5,55.8,8.3,7.7,0.474,17.2,33.8,0.328
278,UTSA,26,9,17,0.346,-14.47,-8.26,,4.0,12.0,,7,5,,1,11,,1946,2069,,73.7,99.7,0.409,0.289,0.532,47.3,59.2,11.3,6.5,0.499,19.6,33.2,0.272
279,Valparaiso NCAA,31,24,7,0.774,3.71,-4.98,,13.0,3.0,,11,2,,9,3,,2356,2048,,68.3,110.0,0.411,0.27,0.553,54.0,57.4,11.5,7.0,0.523,18.1,41.5,0.277
280,Vanderbilt NCAA,31,19,12,0.613,11.55,7.78,,9.0,7.0,,13,3,,5,6,,2156,2030,,68.3,101.0,0.5,0.323,0.547,48.2,64.7,14.1,5.0,0.5,19.7,33.3,0.353
281,Vermont,27,14,13,0.519,-8.88,-6.54,,7.0,11.0,,10,4,,4,8,,1853,1908,,71.2,95.1,0.388,0.333,0.479,49.7,55.6,10.2,10.4,0.442,16.7,33.3,0.25
282,Villanova NCAA,34,24,10,0.706,16.62,9.44,,12.0,6.0,,11,3,,8,5,,2552,2309,,69.9,107.3,0.436,0.291,0.547,54.5,57.8,12.1,15.1,0.51,19.2,43.2,0.302
283,Virginia NCAA,31,18,13,0.581,13.84,11.13,,7.0,9.0,,11,3,,4,8,,2099,2015,,65.2,103.5,0.328,0.321,0.515,51.0,51.5,8.3,10.8,0.485,16.0,36.2,0.221
284,Virginia Commonwealth,27,14,13,0.519,2.01,-0.14,,9.0,7.0,,9,5,,4,7,,1910,1852,,67.4,104.0,0.379,0.29,0.537,52.2,63.0,10.1,8.1,0.51,18.4,37.2,0.247
285,VMI,28,12,16,0.429,-11.5,-4.86,,7.0,7.0,,7,5,,4,10,,2170,2187,,77.2,99.9,0.344,0.312,0.505,46.4,45.5,12.9,6.3,0.472,16.2,32.6,0.232
286,Virginia Tech,31,15,16,0.484,6.37,5.07,,7.0,9.0,,10,4,,4,8,,1934,1867,,,98.8,0.412,0.224,0.512,50.0,60.7,11.8,6.8,0.475,18.0,35.1,0.274
287,Wagner,27,10,17,0.37,-11.19,-6.78,,7.0,11.0,,6,7,,3,9,,1952,2071,,,95.7,0.349,0.265,0.489,48.0,57.1,10.9,8.2,0.443,17.4,34.2,0.254
288,Wake Forest NCAA,31,24,7,0.774,20.94,10.27,,11.0,5.0,,12,3,,10,2,,2138,1807,,64.5,106.5,0.432,0.354,0.563,54.3,55.0,6.4,14.3,0.53,19.3,36.0,0.298
289,Washington,28,17,11,0.607,10.83,8.27,,10.0,8.0,,12,3,,5,8,,2106,2024,,,101.2,0.463,0.24,0.564,54.6,64.0,9.9,8.2,0.527,23.6,41.0,0.323
290,Washington State,30,13,17,0.433,8.23,7.89,,5.0,13.0,,9,5,,3,10,,2244,2223,,71.8,103.3,0.377,0.278,0.544,48.9,55.4,9.3,7.9,0.514,19.1,35.8,0.254
291,Weber State,28,15,13,0.536,-3.62,-2.43,,9.0,7.0,,10,3,,3,9,,2191,2223,,73.7,104.7,0.381,0.325,0.553,49.0,61.3,9.9,5.0,0.521,18.3,33.7,0.263
292,West Virginia,31,21,10,0.677,14.45,7.35,,11.0,7.0,,12,4,,7,5,,2502,2282,,74.1,108.0,0.373,0.219,0.536,51.8,56.3,13.3,8.6,0.511,17.1,40.0,0.241
293,Western Carolina,27,14,13,0.519,-11.08,-4.46,,7.0,7.0,,10,1,,4,11,,1990,2011,,73.1,99.9,0.439,0.206,0.539,50.0,54.4,9.9,6.3,0.491,20.6,36.3,0.322
294,Western Illinois,29,19,10,0.655,-1.3,-5.71,,11.0,5.0,,8,4,,8,3,,2191,2014,,69.3,108.1,0.353,0.285,0.566,53.1,65.7,10.3,8.1,0.551,19.1,38.0,0.22
295,Western Kentucky,27,12,15,0.444,-4.67,-1.13,,9.0,9.0,,7,5,,5,9,,1900,1967,,,100.9,0.272,0.366,0.528,47.0,55.2,10.1,5.6,0.489,17.8,32.9,0.215
296,Western Michigan,28,14,14,0.5,-0.4,0.81,,9.0,9.0,,9,5,,5,8,,1874,1908,,59.2,112.0,0.382,0.221,0.542,46.8,51.7,12.0,5.9,0.501,0.0,31.5,0.277
297,Wichita State,27,14,13,0.519,5.89,1.67,,8.0,10.0,,10,5,,4,7,,1815,1700,,65.5,101.7,0.375,0.376,0.522,54.4,63.0,9.9,4.8,0.487,18.8,38.0,0.255
298,William & Mary,28,12,16,0.429,-3.62,-1.18,,8.0,8.0,,8,4,,4,10,,1831,1878,,,107.3,0.359,0.331,0.488,47.9,49.9,10.1,7.6,0.454,0.0,35.0,0.235
299,Winthrop,27,12,15,0.444,-15.08,-7.08,,5.0,9.0,,9,5,,3,10,,1925,1942,,,110.0,0.391,0.319,0.508,49.2,55.2,12.7,9.7,0.48,0.0,34.5,0.246
300,Wisconsin NCAA,28,18,10,0.643,13.2,9.42,,11.0,7.0,,12,2,,5,7,,1654,1548,,62.6,93.9,0.409,0.292,0.498,51.8,58.2,10.6,10.5,0.459,20.3,35.2,0.271
301,Wofford,27,7,20,0.259,-15.42,-4.09,,,,,7,6,,0,14,,1754,1988,,62.4,103.6,0.322,0.361,0.466,44.8,49.9,10.2,5.6,0.436,0.0,31.2,0.203
302,Wright State,27,7,20,0.259,-6.83,0.29,,5.0,11.0,,6,10,,1,10,,1763,1910,,58.3,111.5,0.234,0.299,0.512,47.0,54.8,11.4,3.7,0.486,0.0,32.8,0.166
303,Wyoming,28,12,16,0.429,2.15,2.71,,8.0,8.0,,8,3,,3,10,,2023,2029,,60.7,117.9,0.514,0.337,0.539,48.1,51.6,8.9,7.4,0.481,0.0,37.4,0.379
304,Xavier NCAA,29,23,6,0.793,16.14,5.28,,13.0,3.0,,13,2,,9,2,,2413,2098,,75.0,108.2,0.469,0.264,0.575,54.8,63.5,14.3,7.0,0.533,20.9,43.3,0.34
305,Yale,26,10,16,0.385,-11.41,-6.73,,3.0,11.0,,5,7,,3,9,,1640,1732,,57.8,107.0,0.354,0.303,0.501,51.5,52.8,12.5,7.3,0.469,0.0,32.9,0.233
306,Youngstown State,27,9,18,0.333,-10.49,-7.1,,4.0,12.0,,5,8,,4,9,,1713,1778,,56.3,112.2,0.36,0.328,0.507,50.2,54.4,9.4,4.1,0.47,0.0,35.5,0.248
