Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
290,Weber State,30,20,10,0.667,4.14,-0.54,,10.0,4.0,,10,1,,6,8,,2524,2350,,,,0.382,0.327,0.605,50.8,60.2,,6.5,0.568,17.8,,0.294
291,West Virginia,27,12,15,0.444,10.95,8.17,,7.0,11.0,,9,5,,3,8,,2152,2077,,,,0.407,0.251,0.539,49.6,56.0,,8.9,0.51,17.7,,0.265
292,Western Carolina NCAA,30,17,13,0.567,-4.86,-4.31,,10.0,4.0,,8,3,,6,7,,2431,2397,,,,0.373,0.27,0.553,48.7,53.3,,6.7,0.521,17.7,,0.261
293,Western Illinois,29,17,12,0.586,-12.38,-10.12,,12.0,6.0,,10,2,,4,8,,2147,2159,,,,0.381,0.232,0.534,50.2,59.3,,8.0,0.504,20.5,,0.253
294,Western Kentucky,27,13,14,0.481,2.88,0.85,,10.0,8.0,,9,3,,3,9,,2056,2004,,,,0.351,0.338,0.538,48.7,52.5,,6.5,0.502,18.5,,0.25
295,Western Michigan,27,15,12,0.556,2.91,1.87,,13.0,5.0,,9,5,,6,7,,1903,1875,,,,0.369,0.24,0.551,49.4,56.1,,7.0,0.519,20.5,,0.257
296,Wichita State,29,8,21,0.276,-3.03,2.73,,4.0,14.0,,6,9,,1,10,,1770,1937,,,,0.343,0.235,0.455,51.5,61.1,,5.6,0.421,19.4,,0.217
297,William & Mary,26,10,16,0.385,-2.85,-1.45,,6.0,10.0,,7,7,,2,8,,1923,1925,,,,0.421,0.32,0.545,49.8,54.9,,10.6,0.521,19.5,,0.265
298,Winthrop,26,7,19,0.269,-17.87,-5.27,,6.0,8.0,,4,8,,3,10,,1780,2081,,,,0.345,0.347,0.509,49.3,56.9,,6.6,0.48,20.7,,0.224
299,Wisconsin,32,17,15,0.531,7.89,7.8,,8.0,10.0,,13,5,,4,8,,2114,2073,,,,0.407,0.33,0.53,50.5,57.2,,8.0,0.491,19.6,,0.283
300,Wofford,26,4,22,0.154,-22.31,-2.39,,,,,3,7,,1,15,,1684,2066,,,,0.229,0.316,0.485,45.1,57.5,,2.3,0.46,18.6,,0.156
301,Wright State,27,14,13,0.519,-1.72,-0.49,,8.0,8.0,,10,5,,4,8,,1984,1967,,,,0.424,0.166,0.533,50.7,55.9,,4.6,0.499,19.4,,0.282
302,Wyoming,29,14,15,0.483,2.7,5.78,,8.0,10.0,,12,4,,2,10,,2146,2168,,,,0.442,0.33,0.526,50.5,51.7,,6.6,0.476,16.9,,0.321
303,Xavier,28,13,15,0.464,3.24,2.24,,8.0,8.0,,9,5,,3,10,,2110,2082,,,,0.554,0.258,0.533,50.0,54.3,,7.0,0.477,19.9,,0.392
304,Yale,26,8,18,0.308,-16.1,-7.78,,3.0,11.0,,5,6,,2,9,,1598,1798,,,,0.371,0.267,0.491,48.0,47.9,,6.1,0.45,19.2,,0.255
305,Youngstown State,27,12,15,0.444,-12.18,-12.5,,7.0,11.0,,9,5,,3,9,,1828,1754,,,,0.349,0.287,0.504,53.5,59.8,,6.4,0.478,18.6,,0.22
